,A1,A2,A3,A4,A5,A6,A7,A8,A9,Class
180,0.7666666666666666,0.02747079254815283,0.8648648648648649,0.49793672627235214,0.9285714285714285,0.15625,0.29166666666666663,0.11956521739130438,0.17543859649122806,0
181,0.1333333333333333,0.021787180296810864,0.054054054054053946,0.49793672627235214,0.35714285714285715,0.5625,0.40277777777777773,0.48913043478260865,0.40350877192982454,0
182,0.8833333333333333,0.02557625513103884,0.8648648648648649,0.49793672627235214,0.9464285714285714,0.203125,0.19444444444444445,0.08695652173913043,0.21052631578947367,0
183,0.21666666666666667,0.04452162930217872,0.054054054054053946,0.49793672627235214,0.17857142857142858,0.5625,0.3333333333333333,0.7282608695652174,0.631578947368421,0
184,0.7333333333333334,0.02620776760341017,0.8648648648648649,0.49793672627235214,0.9285714285714285,0.40625,0.3194444444444444,0.11956521739130438,0.14035087719298245,0
185,0.0,0.002526049889485321,0.8378378378378377,0.49793672627235214,0.6785714285714286,0.515625,0.9166666666666666,0.4130434782608695,0.017543859649122806,0
186,0.19999999999999996,0.01894537417113988,0.3513513513513513,0.49793672627235214,0.42857142857142855,0.296875,0.513888888888889,0.532608695652174,0.3684210526315789,0
187,0.23333333333333328,0.01673508051784023,0.3513513513513513,0.49793672627235214,0.4464285714285714,0.640625,0.47222222222222215,0.5108695652173914,0.3684210526315789,0
188,0.08333333333333326,0.04420587306599305,0.054054054054053946,0.49793672627235214,0.625,0.5625,0.4444444444444444,0.15217391304347827,0.10526315789473684,0
189,0.19999999999999996,0.047047679191664034,0.054054054054053946,0.49793672627235214,0.17857142857142858,0.5625,0.34722222222222215,0.7282608695652174,0.6140350877192982,0
190,0.0,0.021155667824439534,0.8378378378378377,0.4965612104539202,0.6428571428571428,0.5625,0.9166666666666666,0.44565217391304346,0.03508771929824561,0
191,0.7833333333333332,0.02841806125670982,0.8648648648648649,0.49793672627235214,0.9464285714285714,0.53125,0.26388888888888884,0.08695652173913043,0.15789473684210525,0
192,0.0,0.02557625513103884,0.8378378378378377,0.4938101788170564,0.6785714285714286,0.46875,0.9166666666666666,0.4130434782608695,0.017543859649122806,0
193,0.18333333333333335,0.05146826649826334,0.054054054054053946,0.49793672627235214,0.17857142857142858,0.5625,0.36111111111111105,0.7282608695652174,0.6140350877192982,0
194,0.5666666666666667,0.02620776760341017,0.8648648648648649,0.49793672627235214,0.9107142857142857,0.15625,0.4444444444444444,0.14130434782608692,0.08771929824561403,0
195,0.44999999999999996,0.5209977897063467,0.8378378378378377,0.49518569463548834,0.6785714285714286,0.015625,0.5416666666666666,0.4130434782608695,0.24561403508771928,1
196,0.21666666666666667,0.04420587306599305,0.054054054054053946,0.49793672627235214,0.625,0.5625,0.3194444444444444,0.15217391304347827,0.17543859649122806,0
197,0.1333333333333333,0.028733817492895487,0.054054054054053946,0.49518569463548834,0.7678571428571428,0.515625,0.40277777777777773,0.0,0.0,0
198,0.08333333333333326,0.04452162930217872,0.054054054054053946,0.49793672627235214,0.625,0.5625,0.4444444444444444,0.15217391304347827,0.10526315789473684,0
199,0.1333333333333333,0.006315124723713296,0.16216216216216228,0.49793672627235214,0.7678571428571428,0.5625,0.4583333333333333,0.03260869565217395,0.0,0
200,0.0,0.017050836754025894,0.1351351351351351,0.49793672627235214,0.6785714285714286,0.5625,0.5555555555555556,0.13043478260869568,0.0,0
201,0.11666666666666659,0.025892011367224504,0.43243243243243246,0.49793672627235214,0.39285714285714285,0.5625,0.6111111111111112,0.5869565217391305,0.3508771929824561,0
202,0.1333333333333333,0.023365961477739186,0.10810810810810789,0.5006877579092159,0.375,0.5625,0.4305555555555555,0.48913043478260865,0.3684210526315789,0
203,0.7,0.6570887275023681,0.3513513513513513,0.49793672627235214,0.7678571428571428,0.5625,0.08333333333333334,0.10869565217391308,0.2807017543859649,1
204,0.95,0.025260498894853177,0.8648648648648649,0.49793672627235214,0.9821428571428571,0.375,0.1388888888888889,0.06521739130434784,0.21052631578947367,0
205,0.33333333333333326,0.06630880959898958,0.1351351351351351,0.49793672627235214,0.6785714285714286,0.5625,0.27777777777777773,0.13043478260869568,0.19298245614035087,0
206,0.0,0.016419324281654563,0.054054054054053946,0.49793672627235214,0.5535714285714286,0.5625,0.513888888888889,0.25,0.12280701754385964,0
207,0.8499999999999999,0.02494474265866751,0.8648648648648649,0.49793672627235214,0.9464285714285714,0.390625,0.22222222222222224,0.08695652173913043,0.19298245614035087,0
208,0.8999999999999999,1.0,0.8378378378378377,0.4924346629986245,0.6964285714285714,0.578125,0.16666666666666666,0.3804347826086957,0.45614035087719296,1
209,0.0,0.02494474265866751,0.1351351351351351,0.49793672627235214,0.6785714285714286,0.5625,0.5555555555555556,0.13043478260869568,0.0,0
210,0.55,0.028102305020524156,0.8648648648648649,0.49793672627235214,0.9107142857142857,0.40625,0.47222222222222215,0.14130434782608692,0.07017543859649122,0
211,0.0,0.02083991158825387,0.027027027027027195,0.49793672627235214,0.6964285714285714,0.5625,0.49999999999999994,0.06521739130434784,0.0,0
212,0.09999999999999998,0.02715503631196716,0.43243243243243246,0.49793672627235214,0.39285714285714285,0.5625,0.625,0.5869565217391305,0.3333333333333333,0
213,0.11666666666666659,0.04578465424692138,0.054054054054053946,0.49793672627235214,0.625,0.5625,0.41666666666666663,0.15217391304347827,0.12280701754385964,0
214,0.0,0.02210293653299653,0.8378378378378377,0.0,0.6428571428571428,0.21875,0.9166666666666666,0.44565217391304346,0.03508771929824561,0
215,0.19999999999999996,0.04420587306599305,0.10810810810810789,0.49793672627235214,0.75,0.5625,0.37499999999999994,0.03260869565217395,0.05263157894736842,0
216,0.44999999999999996,0.06188822229239027,0.18918918918918903,0.49793672627235214,0.0,0.46875,0.20833333333333334,0.9999999999999999,0.9298245614035088,0
217,0.0,0.010735712030312601,0.8378378378378377,0.49793672627235214,0.6785714285714286,0.5625,0.9166666666666666,0.4130434782608695,0.017543859649122806,0
218,0.75,0.8459109567413956,0.8378378378378377,0.4924346629986245,0.6785714285714286,0.25,0.29166666666666663,0.4130434782608695,0.40350877192982454,1
219,0.8999999999999999,0.025260498894853177,0.8648648648648649,0.49793672627235214,0.9464285714285714,0.0,0.18055555555555555,0.08695652173913043,0.21052631578947367,0
220,0.08333333333333326,0.029365329965266813,0.054054054054053946,0.49793672627235214,0.35714285714285715,0.5625,0.4305555555555555,0.48913043478260865,0.38596491228070173,0
221,0.25,0.015472055573097571,0.3513513513513513,0.49793672627235214,0.4464285714285714,0.65625,0.4583333333333333,0.5108695652173914,0.3684210526315789,0
222,0.0,0.021155667824439534,0.8378378378378377,0.4965612104539202,0.6785714285714286,0.546875,0.9166666666666666,0.4130434782608695,0.017543859649122806,0
223,0.8,0.025260498894853177,0.8648648648648649,0.49793672627235214,0.9464285714285714,0.515625,0.26388888888888884,0.08695652173913043,0.15789473684210525,0
224,0.0,0.017050836754025894,0.8378378378378377,0.4965612104539202,0.6785714285714286,0.53125,0.9166666666666666,0.4130434782608695,0.017543859649122806,0
225,0.7,0.024628986422481847,0.8648648648648649,0.49793672627235214,0.9285714285714285,0.46875,0.34722222222222215,0.11956521739130438,0.12280701754385964,0
226,0.7166666666666666,0.02715503631196716,0.3513513513513513,0.4896836313617607,0.4464285714285714,0.5625,0.08333333333333334,0.5108695652173914,0.6140350877192982,0
227,0.0,0.02715503631196716,0.8378378378378377,0.49793672627235214,0.6785714285714286,0.546875,0.9166666666666666,0.4130434782608695,0.017543859649122806,0
228,0.16666666666666663,0.04420587306599305,0.10810810810810789,0.49793672627235214,0.75,0.5625,0.38888888888888884,0.03260869565217395,0.03508771929824561,0
229,0.8666666666666667,0.02557625513103884,0.8648648648648649,0.49793672627235214,0.9464285714285714,0.34375,0.20833333333333334,0.08695652173913043,0.19298245614035087,0
