,Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
252,0.41269841269841273,0.5081967213114755,0.180327868852459,0.12,0.0,0.0,0.7833333333333333,0.275,0
253,0.3015873015873017,0.31147540983606564,0.3278688524590163,0.25,0.0,0.0,0.5166666666666667,0.275,0
254,0.3174603174603175,0.2950819672131148,0.3278688524590163,0.25,0.0,0.0,0.5333333333333333,0.275,0
255,0.5555555555555558,0.557377049180328,0.278688524590164,0.14,0.0,0.0,0.6166666666666667,0.3125,0
256,0.41269841269841273,0.4754098360655738,0.29508196721311464,0.29,0.0,0.0,0.5166666666666667,0.1375,0
257,0.41269841269841273,0.4754098360655738,0.29508196721311464,0.29,0.0,0.0,0.5166666666666667,0.1375,0
258,0.6666666666666667,0.27868852459016397,0.29508196721311464,0.36,0.0,0.0,0.5166666666666667,0.2625,0
259,0.6666666666666667,0.27868852459016397,0.29508196721311464,0.36,0.0,0.0,0.5166666666666667,0.2625,0
260,0.380952380952381,0.1967213114754099,0.24590163934426235,0.37,0.0,0.0,0.41666666666666674,0.2,0
261,0.380952380952381,0.1967213114754099,0.24590163934426235,0.37,0.0,0.0,0.41666666666666674,0.2,0
262,0.5079365079365081,0.2950819672131148,0.3114754098360655,0.19,0.0,0.0,0.5666666666666667,0.275,0
263,0.253968253968254,0.1967213114754099,0.14754098360655732,0.42,0.0,0.0,0.5666666666666667,0.5375,0
264,0.42857142857142866,0.22950819672131145,0.49180327868852447,0.18,0.0,0.0,0.2833333333333333,0.3125,0
265,0.42857142857142866,0.22950819672131145,0.49180327868852447,0.18,0.0,0.0,0.2833333333333333,0.3125,0
266,0.6031746031746033,0.36065573770491804,0.21311475409836067,0.3,0.0,0.0,0.4,0.1375,0
267,0.6031746031746033,0.36065573770491804,0.21311475409836067,0.3,0.0,0.0,0.4,0.1375,0
268,0.6349206349206349,0.49180327868852464,0.14754098360655732,0.12,0.0,0.0,0.6833333333333335,0.3875,0
269,0.6349206349206349,0.49180327868852464,0.14754098360655732,0.12,0.0,0.0,0.6833333333333335,0.3875,0
270,0.6666666666666667,0.5245901639344264,0.3278688524590163,0.17,0.0,0.0,0.5166666666666667,0.35000000000000003,0
271,0.6666666666666667,0.4426229508196721,0.278688524590164,0.19,0.0,0.0,0.6666666666666667,0.3875,0
272,0.6666666666666667,0.4426229508196721,0.278688524590164,0.19,0.0,0.0,0.6666666666666667,0.3875,0
273,0.3968253968253969,0.5737704918032789,0.21311475409836067,0.18,0.0,0.0,0.6166666666666667,0.1375,0
274,0.2698412698412698,0.5737704918032789,0.21311475409836067,0.18,0.0,0.0,0.5333333333333333,0.2,0
275,0.28571428571428575,0.3770491803278689,0.4098360655737705,0.48,0.0,0.0,0.3833333333333333,0.3375,0
276,0.8412698412698414,0.26229508196721313,0.39344262295081966,0.38,0.0,0.0,0.45000000000000007,0.17500000000000002,0
277,0.8412698412698414,0.26229508196721313,0.39344262295081966,0.38,0.0,0.0,0.45000000000000007,0.17500000000000002,0
278,0.3968253968253969,0.2459016393442623,0.4098360655737705,0.45,0.0,0.0,0.6666666666666667,0.1375,0
279,0.6190476190476191,0.3934426229508197,0.2622950819672132,0.27,0.0,0.0,0.5833333333333334,0.1375,0
280,0.6984126984126986,0.7049180327868854,0.09836065573770492,0.26,0.0,0.0,0.5,0.275,0
281,0.6984126984126986,0.7049180327868854,0.09836065573770492,0.26,0.0,0.0,0.5,0.275,0
282,0.380952380952381,0.1967213114754099,0.459016393442623,0.12,0.0,0.0,0.5333333333333333,0.28750000000000003,0
283,0.380952380952381,0.1967213114754099,0.459016393442623,0.12,0.0,0.0,0.5,0.28750000000000003,0
284,0.6190476190476191,0.3770491803278689,0.180327868852459,0.26,0.0,0.0,0.65,0.275,0
285,0.3015873015873017,0.36065573770491804,0.2295081967213115,0.22,0.0,0.0,0.5833333333333334,0.1375,0
286,0.3333333333333334,0.3934426229508197,0.360655737704918,0.29,0.0,0.0,0.5166666666666667,0.275,0
287,0.3333333333333334,0.3934426229508197,0.360655737704918,0.29,0.0,0.0,0.5166666666666667,0.275,0
288,0.2380952380952382,0.21311475409836073,0.42622950819672134,0.4,0.0,0.0,0.31666666666666665,0.2,0
289,0.2380952380952382,0.21311475409836073,0.42622950819672134,0.4,0.0,0.0,0.31666666666666665,0.2,0
290,0.380952380952381,0.016393442622950838,0.6557377049180328,0.79,0.0,0.0,0.15000000000000002,0.0,0
291,0.253968253968254,0.0,1.0,0.8,0.0,0.0,0.0,0.0125,0
292,0.253968253968254,0.0,1.0,0.8,0.0,0.0,0.0,0.0125,0
293,0.5873015873015874,0.22950819672131145,0.13114754098360648,0.41,0.0,0.0,0.6166666666666667,0.275,0
294,0.5873015873015874,0.22950819672131145,0.13114754098360648,0.35,0.0,0.0,0.65,0.275,0
295,0.5555555555555558,0.3770491803278689,0.2622950819672132,0.48,0.0,0.0,0.5666666666666667,0.275,0
296,0.253968253968254,0.2950819672131148,0.278688524590164,0.2,0.0,0.0,0.6,0.5125,0
297,0.4603174603174604,0.40983606557377056,0.3114754098360655,0.16,0.0,0.0,0.5333333333333333,0.275,0
298,0.4603174603174604,0.557377049180328,0.14754098360655732,0.1,0.0,0.0,0.7000000000000001,0.275,0
299,0.7460317460317463,0.639344262295082,0.21311475409836067,0.19,0.0,0.0,0.9333333333333332,0.275,0
300,0.7936507936507937,0.5409836065573772,0.2622950819672132,0.23,0.0,0.0,1.0,0.275,0
301,0.8571428571428574,0.639344262295082,0.13114754098360648,0.2,0.0,0.0,0.9833333333333333,0.275,0
302,0.9365079365079367,1.0,0.278688524590164,0.21,0.0,0.0,0.9333333333333332,0.275,0
303,0.42857142857142866,0.1967213114754099,0.09836065573770492,0.22,0.0,0.0,0.4666666666666667,0.4625,0
304,0.523809523809524,0.36065573770491804,0.360655737704918,0.22,0.0,0.0,0.5333333333333333,0.275,0
305,0.523809523809524,0.36065573770491804,0.360655737704918,0.22,0.0,0.0,0.5333333333333333,0.275,0
306,0.20634920634920634,0.3770491803278689,0.24590163934426235,0.21,0.0,0.0,0.45000000000000007,0.2375,0
307,0.20634920634920634,0.3770491803278689,0.24590163934426235,0.21,0.0,0.0,0.45000000000000007,0.2375,0
308,0.4603174603174604,0.32786885245901637,0.21311475409836067,0.33,0.0,0.0,0.6333333333333334,0.325,0
309,0.42857142857142866,0.2950819672131148,0.24590163934426235,0.22,0.0,0.0,0.5833333333333334,0.3125,0
310,0.42857142857142866,0.2950819672131148,0.24590163934426235,0.22,0.0,0.0,0.5833333333333334,0.3125,0
311,0.36507936507936506,0.4754098360655738,0.4098360655737705,0.13,0.0,0.0,0.6,0.275,0
312,0.42857142857142866,0.5409836065573772,0.3278688524590163,0.41,0.0,0.0,0.6666666666666667,0.2625,0
313,0.42857142857142866,0.5409836065573772,0.3278688524590163,0.41,0.0,0.0,0.6666666666666667,0.2625,0
314,0.3174603174603175,0.7213114754098362,0.29508196721311464,0.19,0.0,0.0,0.5166666666666667,0.3125,0
315,0.3174603174603175,0.7213114754098362,0.29508196721311464,0.19,0.0,0.0,0.5,0.3125,0
316,0.3015873015873017,0.4754098360655738,0.21311475409836067,0.44,0.0,0.0,0.6833333333333335,0.1375,0
317,0.3015873015873017,0.4754098360655738,0.21311475409836067,0.44,0.0,0.0,0.6833333333333335,0.1375,0
318,0.5079365079365081,0.5081967213114755,0.3114754098360655,0.17,0.0,0.0,0.5666666666666667,0.35000000000000003,0
319,0.6031746031746033,0.4426229508196721,0.24590163934426235,0.22,0.0,0.0,0.6166666666666667,0.1375,0
320,0.49206349206349215,0.4754098360655738,0.3770491803278688,0.23,0.0,0.0,0.3666666666666667,0.1375,0
321,0.34920634920634924,0.45901639344262296,0.42622950819672134,0.28,0.0,0.0,0.7666666666666666,0.7124999999999999,0
322,0.5396825396825398,0.5901639344262295,0.34426229508196715,0.36,0.0,0.0,0.6166666666666667,0.275,0
323,0.5396825396825398,0.5901639344262295,0.34426229508196715,0.36,0.0,0.0,0.6166666666666667,0.275,0
324,0.28571428571428575,0.14754098360655737,0.3770491803278688,0.43,0.0,0.0,0.5166666666666667,0.48750000000000004,0
325,0.28571428571428575,0.14754098360655737,0.3770491803278688,0.43,0.0,0.0,0.5166666666666667,0.48750000000000004,0
326,0.4761904761904762,0.31147540983606564,0.3114754098360655,0.23,0.0,0.0,0.5666666666666667,0.3375,0
327,0.28571428571428575,0.26229508196721313,0.19672131147540983,0.38,0.0,0.0,0.5166666666666667,0.275,0
328,0.5079365079365081,0.31147540983606564,0.180327868852459,0.28,0.0,0.0,0.5833333333333334,0.3375,0
329,0.2380952380952382,0.0655737704918033,0.2622950819672132,0.28,0.0,0.0,0.6333333333333334,0.6125,0
330,0.6349206349206349,0.5409836065573772,0.2295081967213115,0.14,0.0,0.0,0.5833333333333334,0.275,0
331,0.49206349206349215,0.4426229508196721,0.14754098360655732,0.23,0.0,0.0,0.6666666666666667,0.8500000000000001,0
332,0.5873015873015874,0.3442622950819672,0.21311475409836067,0.14,0.0,0.0,0.6333333333333334,0.275,0
333,0.42857142857142866,0.3442622950819672,0.19672131147540983,0.16,0.0,0.0,0.7166666666666668,0.275,0
334,0.6507936507936509,0.49180327868852464,0.16393442622950816,0.18,0.0,0.0,0.6666666666666667,0.475,0
335,0.4761904761904762,0.27868852459016397,0.278688524590164,0.09,0.0,0.0,0.55,0.275,0
336,0.3015873015873017,0.31147540983606564,0.2295081967213115,0.12,0.0,0.0,0.7000000000000001,0.275,0
337,0.5714285714285716,0.557377049180328,0.21311475409836067,0.13,0.0,0.0,0.6666666666666667,0.3125,0
338,0.42857142857142866,0.3770491803278689,0.3114754098360655,0.17,0.0,0.0,0.7000000000000001,0.275,0
339,0.2380952380952382,0.40983606557377056,0.21311475409836067,0.19,0.0,0.0,0.6666666666666667,0.325,0
340,0.6190476190476191,0.5737704918032789,0.11475409836065575,0.14,0.0,0.0,0.6333333333333334,0.275,0
341,0.3968253968253969,0.819672131147541,0.180327868852459,0.21,0.0,0.0,0.6833333333333335,0.3375,0
342,0.34920634920634924,0.45901639344262296,0.13114754098360648,0.09,0.0,0.0,0.6,0.275,0
343,0.3968253968253969,0.49180327868852464,0.2295081967213115,0.3,0.0,0.0,0.6666666666666667,0.275,0
344,0.5555555555555558,0.49180327868852464,0.278688524590164,0.15,0.0,0.0,0.6833333333333335,0.3875,0
345,0.42857142857142866,0.27868852459016397,0.19672131147540983,0.2,0.0,0.0,0.6333333333333334,0.275,0
346,0.34920634920634924,0.31147540983606564,0.278688524590164,0.17,0.0,0.0,0.7166666666666668,0.275,0
347,0.6349206349206349,0.557377049180328,0.29508196721311464,0.18,0.0,0.0,0.6333333333333334,0.275,0
348,0.4603174603174604,0.49180327868852464,0.180327868852459,0.24,0.0,0.0,0.6833333333333335,0.475,0
349,0.3174603174603175,0.14754098360655737,0.39344262295081966,0.2,0.0,0.0,0.5,0.5874999999999999,0
350,0.1746031746031746,0.1967213114754099,0.2622950819672132,0.12,0.0,0.0,0.6666666666666667,0.475,0
351,0.5396825396825398,0.45901639344262296,0.13114754098360648,0.21,0.0,0.0,0.6666666666666667,0.275,0
352,0.36507936507936506,0.36065573770491804,0.459016393442623,0.7,0.0,0.0,0.4833333333333333,0.3125,0
353,0.5873015873015874,0.557377049180328,0.29508196721311464,0.15,0.0,0.0,0.6833333333333335,0.3125,0
354,0.28571428571428575,0.557377049180328,0.21311475409836067,0.13,0.0,0.0,0.4833333333333333,1.0,0
355,0.7142857142857144,0.1639344262295082,0.2295081967213115,0.15,0.0,0.0,0.6666666666666667,0.3875,0
356,0.5555555555555558,0.4754098360655738,0.19672131147540983,0.26,0.0,0.0,0.65,0.275,0
357,0.6507936507936509,0.7049180327868854,0.278688524590164,0.36,0.0,0.0,0.55,0.3375,0
358,0.3174603174603175,0.3934426229508197,0.19672131147540983,0.29,0.0,0.0,0.6833333333333335,0.275,0
359,0.380952380952381,0.4262295081967213,0.13114754098360648,0.18,0.0,0.0,0.5666666666666667,0.275,0
360,0.5714285714285716,0.5901639344262295,0.19672131147540983,0.07,0.0,0.0,0.7000000000000001,0.275,0
361,0.523809523809524,0.4262295081967213,0.3114754098360655,0.18,0.0,0.0,0.3500000000000001,0.1375,0
362,0.523809523809524,0.4262295081967213,0.3114754098360655,0.18,0.0,0.0,0.3500000000000001,0.1375,0
363,0.49206349206349215,0.3934426229508197,0.19672131147540983,0.19,0.0,0.0,0.6666666666666667,0.3125,0
364,0.20634920634920634,0.7704918032786887,0.19672131147540983,0.16,0.0,1.0,0.7000000000000001,0.275,1
365,0.6666666666666667,0.4754098360655738,0.360655737704918,0.21,0.0,0.0,0.7000000000000001,0.675,0
366,0.49206349206349215,0.5081967213114755,0.19672131147540983,0.22,0.0,0.0,0.55,0.4625,0
367,0.6825396825396826,0.1967213114754099,0.16393442622950816,0.24,0.0,0.0,0.6333333333333334,0.525,0
368,0.5873015873015874,0.5081967213114755,0.11475409836065575,0.17,0.0,0.0,0.6,0.9125,0
369,0.523809523809524,0.5737704918032789,0.2622950819672132,0.16,0.0,0.0,0.6666666666666667,0.48750000000000004,0
370,0.5396825396825398,0.4426229508196721,0.19672131147540983,0.18,0.0,0.0,0.65,0.3375,0
371,0.5079365079365081,0.4426229508196721,0.19672131147540983,0.19,0.0,0.0,0.6333333333333334,0.3375,0
372,0.5079365079365081,0.4426229508196721,0.19672131147540983,0.26,0.0,0.0,0.6333333333333334,0.3375,0
373,0.5396825396825398,0.4426229508196721,0.19672131147540983,0.18,0.0,0.0,0.6333333333333334,0.3375,0
374,0.6507936507936509,0.40983606557377056,0.19672131147540983,0.1,0.0,0.0,0.5833333333333334,0.3875,0
375,0.6507936507936509,0.40983606557377056,0.19672131147540983,0.1,0.0,0.0,0.5833333333333334,0.3875,0
376,0.41269841269841273,0.3934426229508197,0.19672131147540983,0.3,0.0,0.0,0.5833333333333334,0.55,0
377,0.2698412698412698,0.26229508196721313,0.39344262295081966,0.25,0.0,0.0,0.2833333333333333,0.275,0
378,0.1746031746031746,0.3934426229508197,0.2622950819672132,0.19,0.0,0.0,0.6666666666666667,0.5,0
379,0.3968253968253969,0.31147540983606564,0.2295081967213115,0.19,0.0,0.0,0.5833333333333334,0.3375,0
380,0.22222222222222227,0.26229508196721313,0.16393442622950816,0.22,0.0,0.0,0.7000000000000001,0.275,0
381,0.3174603174603175,0.2950819672131148,0.42622950819672134,0.16,0.0,0.0,0.5333333333333333,0.275,0
382,0.5079365079365081,0.6229508196721312,0.2622950819672132,0.21,0.0,0.0,0.65,0.275,0
383,0.34920634920634924,0.22950819672131145,0.34426229508196715,0.22,0.0,0.0,0.7166666666666668,0.9875,0
384,0.34920634920634924,0.45901639344262296,0.2622950819672132,0.13,0.0,0.0,0.7000000000000001,0.275,0
385,0.06349206349206349,0.13114754098360654,0.11475409836065575,0.0,0.0,0.0,0.5,0.3875,0
386,0.09523809523809523,0.4426229508196721,0.09836065573770492,0.32,0.0,0.0,0.45000000000000007,0.275,0
387,0.3015873015873017,0.21311475409836073,0.2622950819672132,0.44,0.0,0.0,0.5833333333333334,0.325,0
388,0.6984126984126986,0.7049180327868854,0.16393442622950816,0.2,0.0,0.0,0.65,0.3125,0
389,0.4603174603174604,0.3770491803278689,0.11475409836065575,0.37,0.0,0.0,0.55,0.44999999999999996,0
390,0.49206349206349215,0.45901639344262296,0.11475409836065575,0.22,0.0,0.0,0.6666666666666667,0.3125,0
391,0.6825396825396826,0.3442622950819672,0.13114754098360648,0.16,0.0,0.0,0.65,0.275,0
392,0.49206349206349215,0.3934426229508197,0.21311475409836067,0.18,0.0,0.0,0.65,0.275,0
393,0.6349206349206349,0.49180327868852464,0.13114754098360648,0.21,0.0,0.0,0.5666666666666667,0.275,0
394,0.3174603174603175,0.4262295081967213,0.16393442622950816,0.2,0.0,0.0,0.6666666666666667,0.325,0
395,0.4761904761904762,0.4426229508196721,0.21311475409836067,0.24,0.0,0.0,0.6166666666666667,0.275,0
396,0.6349206349206349,0.4426229508196721,0.16393442622950816,0.42,0.0,0.0,0.65,0.275,0
397,0.6031746031746033,0.22950819672131145,0.180327868852459,0.43,0.0,0.0,0.6666666666666667,0.275,0
398,0.6666666666666667,0.5081967213114755,0.180327868852459,0.44,0.0,0.0,0.6666666666666667,0.275,0
399,0.6984126984126986,0.36065573770491804,0.14754098360655732,0.11,0.0,0.0,0.6333333333333334,0.275,0
400,0.6984126984126986,0.36065573770491804,0.14754098360655732,0.11,0.0,0.0,0.6333333333333334,0.275,0
401,0.523809523809524,0.3934426229508197,0.2295081967213115,0.34,0.0,0.0,0.65,0.55,0
402,0.5555555555555558,0.4426229508196721,0.2622950819672132,0.33,0.0,0.0,0.7000000000000001,0.5,0
403,0.36507936507936506,0.4754098360655738,0.3278688524590163,0.17,0.0,0.0,0.6333333333333334,0.275,0
404,0.5555555555555558,0.557377049180328,0.2622950819672132,0.4,0.0,0.0,0.6666666666666667,0.275,0
405,0.19047619047619047,0.1639344262295082,0.29508196721311464,0.15,0.0,0.0,0.6166666666666667,0.275,0
406,0.3015873015873017,0.3442622950819672,0.180327868852459,0.19,0.0,0.0,0.5166666666666667,0.275,0
407,0.22222222222222227,0.2459016393442623,0.3770491803278688,0.26,0.0,0.0,0.7000000000000001,0.275,0
408,0.3015873015873017,0.3442622950819672,0.180327868852459,0.19,0.0,0.0,0.5166666666666667,0.275,0
409,0.4444444444444445,0.5737704918032789,0.3114754098360655,0.19,0.0,0.0,0.5166666666666667,0.8,0
410,0.20634920634920634,0.18032786885245905,0.21311475409836067,0.18,0.0,0.0,0.5833333333333334,0.42500000000000004,0
411,0.1428571428571429,0.09836065573770497,0.180327868852459,0.14,0.0,0.0,0.6166666666666667,0.35000000000000003,0
412,0.34920634920634924,0.40983606557377056,0.29508196721311464,0.25,0.0,0.0,0.7333333333333333,0.475,0
413,0.3968253968253969,0.5409836065573772,0.19672131147540983,0.16,0.0,0.0,0.75,0.275,0
414,0.3968253968253969,0.557377049180328,0.19672131147540983,0.16,0.0,0.0,0.7833333333333333,0.275,0
415,0.3333333333333334,0.5737704918032789,0.2295081967213115,0.15,0.0,0.0,0.6,0.275,0
416,0.6190476190476191,0.557377049180328,0.19672131147540983,0.13,0.0,0.0,0.65,0.275,0
417,0.5714285714285716,0.7868852459016393,0.19672131147540983,0.12,0.0,0.0,0.6333333333333334,0.275,0
418,0.3968253968253969,0.45901639344262296,0.16393442622950816,0.27,0.0,0.0,0.65,0.275,0
419,0.09523809523809523,0.08196721311475413,0.2295081967213115,0.17,0.0,0.0,0.5333333333333333,0.275,0
420,0.4761904761904762,0.40983606557377056,0.24590163934426235,0.18,0.0,0.0,0.3666666666666667,0.275,0
421,0.36507936507936506,0.26229508196721313,0.24590163934426235,0.17,0.0,0.0,0.6333333333333334,0.275,0
422,0.36507936507936506,0.3934426229508197,0.5901639344262295,0.21,0.0,0.0,0.5833333333333334,0.275,0
423,0.3174603174603175,0.3934426229508197,0.5901639344262295,0.17,0.0,0.0,0.6333333333333334,0.275,0
424,0.6984126984126986,0.5409836065573772,0.2295081967213115,0.27,0.0,0.0,0.6,0.275,0
425,0.5555555555555558,0.36065573770491804,0.14754098360655732,0.27,0.0,0.0,0.5166666666666667,0.5125,0
426,0.3333333333333334,0.3770491803278689,0.180327868852459,0.13,0.0,0.0,0.65,0.48750000000000004,0
427,0.6825396825396826,0.639344262295082,0.24590163934426235,0.22,0.0,0.0,0.6833333333333335,0.3375,0
428,0.22222222222222227,0.40983606557377056,0.2295081967213115,0.12,0.0,0.0,0.6166666666666667,0.3375,0
429,0.6031746031746033,0.2459016393442623,0.19672131147540983,0.25,0.0,0.0,0.6833333333333335,0.3125,0
430,0.41269841269841273,0.9016393442622952,0.19672131147540983,0.25,0.0,0.0,0.7666666666666666,0.275,0
431,0.4603174603174604,0.3770491803278689,0.19672131147540983,0.24,0.0,0.0,0.6,0.275,0
432,0.6349206349206349,0.7049180327868854,0.08196721311475408,0.26,0.0,0.0,0.6166666666666667,0.275,0
433,0.9523809523809528,0.5737704918032789,0.2295081967213115,0.19,0.0,0.0,0.5666666666666667,0.4375,0
434,0.523809523809524,0.4754098360655738,0.34426229508196715,0.2,0.0,0.0,0.65,0.275,0
435,0.6349206349206349,0.40983606557377056,0.29508196721311464,0.17,0.0,0.0,0.65,0.275,0
436,0.5396825396825398,0.3442622950819672,0.2295081967213115,0.19,0.0,0.0,0.5666666666666667,0.275,0
437,0.6349206349206349,0.40983606557377056,0.2622950819672132,0.17,0.0,0.0,0.65,0.3125,0
438,0.7460317460317463,0.5409836065573772,0.2295081967213115,0.17,0.0,0.0,0.6833333333333335,0.275,0
439,0.523809523809524,0.49180327868852464,0.14754098360655732,0.12,0.0,0.0,0.6833333333333335,0.3875,0
440,0.5873015873015874,0.40983606557377056,0.19672131147540983,0.25,0.0,0.0,0.6833333333333335,0.275,0
441,0.4444444444444445,0.40983606557377056,0.16393442622950816,0.27,0.0,0.0,0.7666666666666666,0.275,0
442,0.49206349206349215,0.40983606557377056,0.16393442622950816,0.27,0.0,0.0,0.7833333333333333,0.275,0
443,0.49206349206349215,0.3770491803278689,0.29508196721311464,0.28,0.0,0.0,0.7333333333333333,0.275,0
444,0.42857142857142866,0.4262295081967213,0.3770491803278688,0.3,0.0,0.0,0.41666666666666674,0.275,0
445,0.6349206349206349,0.8032786885245902,0.11475409836065575,0.19,0.0,0.0,0.6833333333333335,0.55,0
446,0.0,0.32786885245901637,0.2622950819672132,0.13,0.0,0.0,0.65,0.3125,0
447,0.12698412698412703,0.36065573770491804,0.180327868852459,0.13,0.0,0.0,0.6833333333333335,0.3875,0
448,0.36507936507936506,0.40983606557377056,0.08196721311475408,0.17,0.0,0.0,0.6333333333333334,0.525,0
449,0.4603174603174604,0.2950819672131148,0.278688524590164,0.23,0.0,0.0,0.7833333333333333,0.275,0
450,0.4444444444444445,0.6229508196721312,0.278688524590164,0.09,0.0,0.0,0.6166666666666667,0.275,0
451,0.3333333333333334,0.11475409836065581,0.3114754098360655,0.44,0.0,0.0,0.4666666666666667,0.275,0
452,0.5555555555555558,0.22950819672131145,0.2622950819672132,0.19,0.0,0.0,0.2833333333333333,0.275,0
453,0.5079365079365081,0.45901639344262296,0.14754098360655732,0.55,0.0,0.0,0.65,0.725,0
454,0.49206349206349215,0.557377049180328,0.21311475409836067,0.16,0.0,0.0,0.6333333333333334,0.3875,0
455,0.7301587301587305,0.6885245901639345,0.13114754098360648,0.22,0.0,0.0,0.65,0.3375,0
456,0.34920634920634924,0.4426229508196721,0.19672131147540983,0.2,0.0,0.0,0.6333333333333334,0.275,0
457,0.09523809523809523,0.31147540983606564,0.24590163934426235,0.16,0.0,0.0,0.5,0.275,0
458,0.6984126984126986,0.5737704918032789,0.21311475409836067,0.21,0.0,0.0,0.6166666666666667,0.275,0
459,0.5873015873015874,0.7704918032786887,0.0491803278688524,0.36,0.0,0.0,0.6,0.275,0
460,0.42857142857142866,0.5081967213114755,0.19672131147540983,0.13,0.0,0.0,0.5666666666666667,0.275,0
461,0.49206349206349215,0.31147540983606564,0.29508196721311464,0.17,0.0,0.0,0.7666666666666666,0.275,0
462,0.5396825396825398,0.5081967213114755,0.16393442622950816,0.27,0.0,0.0,0.6333333333333334,0.275,0
463,0.49206349206349215,0.4262295081967213,0.278688524590164,0.31,0.0,0.0,0.7166666666666668,0.325,0
464,0.07936507936507936,0.0655737704918033,0.29508196721311464,0.28,0.0,0.0,0.6333333333333334,0.1375,0
465,0.3333333333333334,0.31147540983606564,0.06557377049180324,0.19,0.0,1.0,0.5833333333333334,0.275,1
466,0.6031746031746033,0.5081967213114755,0.11475409836065575,0.2,0.0,1.0,0.65,0.5125,1
467,0.6349206349206349,0.4426229508196721,0.16393442622950816,0.49,0.0,0.0,0.3833333333333333,0.4,0
468,0.7142857142857144,0.3770491803278689,0.278688524590164,0.15,0.0,0.0,0.7166666666666668,0.275,0
469,0.4603174603174604,0.6065573770491803,0.13114754098360648,0.17,0.0,0.0,0.6666666666666667,0.925,0
470,1.0000000000000002,0.6885245901639345,0.13114754098360648,0.18,0.0,0.0,0.6166666666666667,0.275,1
471,0.4444444444444445,0.4754098360655738,0.34426229508196715,0.63,0.0,0.0,0.41666666666666674,0.2,0
472,0.4444444444444445,0.27868852459016397,0.3114754098360655,0.19,0.0,0.0,0.7333333333333333,0.275,0
473,0.34920634920634924,0.3934426229508197,0.11475409836065575,0.23,0.0,0.0,0.6166666666666667,0.875,0
474,0.8730158730158732,0.8852459016393444,0.09836065573770492,0.44,0.0,0.0,0.65,0.275,1
475,0.3015873015873017,0.4426229508196721,0.29508196721311464,0.3,0.0,0.0,0.4666666666666667,0.1375,0
476,0.6507936507936509,0.6557377049180328,0.24590163934426235,0.11,0.0,0.0,0.55,0.275,0
477,0.4603174603174604,0.6557377049180328,0.29508196721311464,0.17,0.0,0.0,0.5333333333333333,0.275,0
478,0.8253968253968256,0.4754098360655738,0.180327868852459,0.18,0.0,0.0,0.55,0.275,0
479,0.6666666666666667,0.4426229508196721,0.24590163934426235,0.25,0.0,0.0,0.6166666666666667,0.275,0
480,0.3015873015873017,0.18032786885245905,0.4098360655737705,0.41,0.0,0.0,0.5166666666666667,0.1375,0
481,0.3015873015873017,0.31147540983606564,0.4426229508196722,0.35,0.0,0.0,0.5,0.1375,0
